Unnamed: 0,Age,TypeofContact,CityTier,DurationOfPitch,Occupation,Gender,NumberOfPersonVisiting,NumberOfFollowups,ProductPitched,PreferredPropertyStar,MaritalStatus,NumberOfTrips,Passport,PitchSatisfactionScore,OwnCar,NumberOfChildrenVisiting,Designation,MonthlyIncome
3727,29.0,1,1,7.0,2,2,3,4.0,0,3.0,1,3.0,0,1,0,1.0,1,20722.0
3890,35.0,1,3,35.0,3,1,4,5.0,1,3.0,1,3.0,0,5,1,1.0,2,25390.0
2856,47.0,1,1,25.0,3,1,3,4.0,1,3.0,1,4.0,0,5,0,1.0,2,23488.0
3272,19.0,0,1,15.0,3,2,4,4.0,0,3.0,2,3.0,0,5,0,1.0,1,20582.0
4467,41.0,1,1,9.0,3,1,3,5.0,0,3.0,2,2.0,1,3,0,1.0,1,21020.0
3187,60.0,1,1,9.0,2,1,4,5.0,4,3.0,2,5.0,1,5,0,3.0,0,32404.0
1559,46.0,1,3,15.0,3,2,3,4.0,3,3.0,3,2.0,0,5,1,2.0,3,24619.0
4858,29.0,1,1,14.0,2,2,4,4.0,0,5.0,3,5.0,1,3,0,3.0,1,25352.0
2955,37.0,1,1,16.0,3,2,3,5.0,1,4.0,1,4.0,1,4,1,1.0,2,27525.0
1279,44.0,0,1,6.0,3,2,2,3.0,0,4.0,1,2.0,1,3,1,1.0,1,17342.0
2483,34.0,0,3,7.0,2,1,3,3.0,1,5.0,0,4.0,0,3,1,1.0,2,24054.0
279,50.0,1,1,10.0,2,2,3,3.0,2,4.0,1,4.0,0,5,1,0.0,4,34144.0
2055,23.0,1,1,12.0,2,2,3,1.0,0,5.0,1,2.0,1,3,0,0.0,1,16601.0
4036,57.0,1,1,21.0,2,1,4,4.0,0,4.0,1,2.0,1,5,1,1.0,1,23641.0
3744,35.0,1,3,15.0,1,2,4,2.0,1,3.0,1,3.0,0,1,0,3.0,2,25477.0
4335,30.0,1,1,32.0,1,1,4,5.0,0,4.0,1,7.0,0,3,1,3.0,1,21224.0
227,29.0,0,3,6.0,3,1,2,3.0,3,3.0,0,2.0,0,3,1,0.0,3,22918.0
2860,39.0,0,1,9.0,2,2,3,4.0,0,3.0,0,3.0,1,5,1,2.0,1,20380.0
2963,30.0,0,1,7.0,2,2,4,6.0,0,3.0,1,3.0,0,2,1,1.0,1,21398.0
606,34.0,0,1,22.0,2,1,3,4.0,0,3.0,2,2.0,0,5,1,1.0,1,17553.0
4811,60.0,1,3,10.0,2,0,3,5.0,1,3.0,3,7.0,0,3,0,1.0,2,23849.0
2485,28.0,1,1,9.0,2,1,3,4.0,0,5.0,1,3.0,0,3,0,2.0,1,21019.0
171,19.0,0,3,6.0,1,1,3,5.0,0,5.0,2,1.0,0,3,1,1.0,1,17325.0
327,39.0,1,3,9.0,3,1,2,3.0,1,3.0,0,5.0,1,4,1,1.0,2,20238.0
2847,42.0,1,3,7.0,3,2,3,3.0,3,5.0,0,3.0,0,3,1,2.0,3,27070.0
4005,52.0,1,3,28.0,3,2,4,4.0,1,3.0,3,2.0,1,5,0,3.0,2,24119.0
78,37.0,1,1,13.0,3,2,1,3.0,3,3.0,2,5.0,0,2,0,0.0,3,28664.0
1374,58.0,1,3,27.0,2,1,3,3.0,4,3.0,1,5.0,1,5,1,0.0,0,32875.0
2213,59.0,1,1,8.0,2,1,3,4.0,4,3.0,2,4.0,1,5,1,0.0,0,28726.0
3936,35.0,1,1,14.0,2,1,3,4.0,3,4.0,2,2.0,0,5,0,1.0,3,30672.0
4784,36.0,1,3,24.0,2,2,4,4.0,1,5.0,1,5.0,1,3,0,3.0,2,27644.0
2125,33.0,1,2,9.0,2,2,2,3.0,0,4.0,1,4.0,1,5,0,1.0,1,17277.0
1414,47.0,1,1,31.0,3,2,2,3.0,3,3.0,3,3.0,0,3,1,0.0,3,23633.0
4479,24.0,1,1,17.0,3,2,4,2.0,0,3.0,3,3.0,0,1,0,2.0,1,22183.0
4472,33.0,0,1,31.0,2,2,4,4.0,1,3.0,1,3.0,0,4,1,3.0,2,23987.0
2180,33.0,0,3,23.0,2,2,2,3.0,4,3.0,2,2.0,0,3,1,0.0,0,32444.0
2517,33.0,1,1,7.0,2,2,4,4.0,1,4.0,0,3.0,0,3,0,1.0,2,24898.0
3492,35.0,1,3,10.0,2,2,3,6.0,1,5.0,3,5.0,0,5,1,2.0,2,23437.0
3897,37.0,1,3,18.0,3,1,4,5.0,1,3.0,1,6.0,0,1,1,2.0,2,25330.0
3894,36.0,1,2,33.0,2,0,3,4.0,3,3.0,3,3.0,1,1,1,1.0,3,27515.0
1241,32.0,1,3,25.0,2,2,3,5.0,3,3.0,1,4.0,0,3,1,2.0,3,24610.0
344,35.0,1,1,11.0,1,2,3,3.0,3,4.0,3,1.0,0,3,0,0.0,3,23095.0
3876,38.0,1,1,17.0,2,1,3,2.0,3,3.0,1,3.0,1,1,0,2.0,3,32422.0
1814,35.0,1,1,11.0,1,2,3,3.0,3,4.0,3,1.0,0,3,1,1.0,3,23095.0
445,55.0,1,3,24.0,2,1,2,3.0,4,4.0,2,4.0,0,2,0,1.0,0,31835.0
3580,29.0,1,1,31.0,3,2,3,4.0,0,4.0,1,3.0,1,1,0,1.0,1,21086.0
367,50.0,1,1,16.0,1,2,3,4.0,3,3.0,3,7.0,0,5,0,2.0,3,25496.0
1033,31.0,0,1,6.0,2,1,3,1.0,3,4.0,3,2.0,0,3,1,2.0,3,22446.0
1417,31.0,1,3,8.0,2,2,2,3.0,0,3.0,1,1.0,0,4,1,0.0,1,18067.0
3587,46.0,0,3,33.0,3,2,3,5.0,1,5.0,1,3.0,0,3,0,1.0,2,23063.0
1739,36.0,1,1,12.0,2,2,2,3.0,0,3.0,1,1.0,0,5,1,1.0,1,18210.0
3284,36.0,1,1,7.0,3,2,3,5.0,0,3.0,0,8.0,0,2,1,2.0,1,20936.0
720,30.0,1,1,28.0,2,1,2,3.0,0,3.0,0,5.0,1,2,0,1.0,1,17132.0
515,35.0,0,1,9.0,2,2,2,4.0,0,3.0,0,2.0,0,2,1,1.0,1,16281.0
1656,40.0,1,1,10.0,3,1,2,3.0,2,3.0,1,2.0,0,5,1,1.0,4,34033.0
2497,36.0,0,1,18.0,3,2,4,5.0,3,5.0,0,4.0,1,5,1,2.0,3,28562.0
2235,38.0,0,1,9.0,2,2,2,3.0,0,3.0,1,4.0,0,3,1,0.0,1,17821.0
2614,28.0,1,1,24.0,1,2,3,4.0,0,4.0,0,2.0,1,4,1,1.0,1,21736.0
3179,49.0,1,1,13.0,2,2,4,5.0,1,3.0,3,4.0,0,2,0,1.0,2,22918.0
1871,56.0,0,3,12.0,2,1,2,1.0,4,5.0,1,1.0,0,3,1,0.0,0,28212.0
3382,59.0,1,1,30.0,2,2,3,4.0,0,3.0,1,3.0,0,3,1,2.0,1,21050.0
1480,35.0,1,1,22.0,3,2,2,1.0,0,4.0,1,1.0,0,4,1,1.0,1,17426.0
3781,29.0,1,3,10.0,3,1,4,4.0,0,4.0,1,3.0,0,1,1,1.0,1,21534.0
4486,30.0,1,1,34.0,3,1,4,4.0,1,3.0,1,6.0,0,1,0,2.0,2,23013.0
1703,50.0,1,3,6.0,3,1,3,3.0,2,3.0,1,4.0,0,1,1,0.0,4,34517.0
1684,30.0,1,1,9.0,1,1,2,3.0,0,5.0,2,6.0,1,4,0,0.0,1,17657.0
3982,36.0,0,1,7.0,3,2,4,4.0,0,5.0,1,6.0,0,1,0,2.0,1,20872.0
2495,29.0,1,1,12.0,1,2,3,4.0,0,3.0,3,3.0,1,2,1,1.0,1,22119.0
71,29.0,1,1,8.0,2,2,3,3.0,0,4.0,0,1.0,0,4,0,0.0,1,17703.0
95,54.0,1,1,8.0,1,1,2,3.0,3,3.0,0,1.0,0,4,1,0.0,3,28549.0
459,41.0,0,1,8.0,2,1,3,4.0,1,3.0,3,3.0,1,2,0,0.0,2,21811.0
4323,43.0,0,1,36.0,2,1,4,4.0,1,3.0,1,4.0,0,3,1,2.0,2,23234.0
1858,42.0,1,1,6.0,2,1,3,3.0,0,5.0,1,4.0,0,3,0,2.0,1,17576.0
2682,33.0,1,3,11.0,2,1,3,4.0,0,4.0,0,4.0,0,3,1,1.0,1,22609.0
4717,35.0,0,1,10.0,2,2,3,5.0,0,3.0,1,5.0,0,1,0,1.0,1,21657.0
2993,35.0,1,1,15.0,3,0,4,4.0,1,3.0,3,5.0,0,4,1,2.0,2,24820.0
946,40.0,1,3,31.0,3,2,2,4.0,3,4.0,3,3.0,1,5,0,1.0,3,24094.0
1699,29.0,1,1,24.0,3,2,2,4.0,0,3.0,2,2.0,1,3,0,0.0,1,17389.0
4268,31.0,0,3,32.0,1,1,3,4.0,1,3.0,1,2.0,1,3,1,2.0,2,23414.0
1173,36.0,1,1,11.0,2,1,2,3.0,3,5.0,1,5.0,0,4,1,1.0,3,23008.0
1170,27.0,0,1,8.0,3,2,2,3.0,0,3.0,2,3.0,0,3,0,1.0,1,17580.0
4192,27.0,0,1,7.0,2,1,3,4.0,1,4.0,1,3.0,0,5,1,2.0,2,25075.0
154,32.0,0,3,14.0,3,0,2,3.0,3,3.0,3,2.0,0,4,1,1.0,3,23998.0
1400,38.0,0,2,6.0,2,2,2,3.0,0,4.0,1,1.0,1,1,1,1.0,1,17991.0
2544,38.0,1,2,13.0,2,2,4,4.0,0,5.0,1,6.0,1,2,1,1.0,1,20751.0
2148,48.0,1,1,26.0,3,2,2,3.0,0,3.0,1,5.0,0,1,1,0.0,1,17259.0
2923,25.0,0,1,14.0,2,1,3,4.0,0,3.0,0,3.0,1,4,0,1.0,1,21564.0
2755,46.0,0,1,14.0,2,2,4,4.0,3,5.0,1,3.0,0,2,1,3.0,3,23888.0
536,60.0,1,3,22.0,3,2,2,3.0,1,5.0,2,1.0,0,4,1,0.0,2,20405.0
4340,31.0,0,1,9.0,3,1,3,4.0,0,3.0,2,2.0,0,4,1,1.0,1,21242.0
4054,33.0,1,1,16.0,3,1,3,4.0,0,5.0,3,2.0,0,4,1,1.0,1,22878.0
4041,20.0,1,3,29.0,3,2,3,4.0,0,3.0,2,3.0,1,1,1,1.0,1,20353.0
4751,41.0,0,1,16.0,3,1,3,4.0,3,3.0,2,2.0,0,4,1,2.0,3,32177.0
2127,29.0,1,1,13.0,3,1,3,4.0,0,3.0,1,7.0,0,5,1,1.0,1,17532.0
3077,37.0,1,2,15.0,2,2,4,5.0,0,5.0,0,2.0,0,2,1,3.0,1,21020.0
3538,41.0,1,3,16.0,3,2,3,4.0,1,5.0,1,2.0,0,3,1,2.0,2,24151.0
541,36.0,0,1,14.0,2,1,3,2.0,3,5.0,0,1.0,0,3,0,0.0,3,26713.0
484,31.0,1,3,12.0,3,2,3,2.0,1,3.0,1,5.0,0,5,1,2.0,2,20460.0
36,50.0,1,3,9.0,3,2,2,4.0,0,3.0,0,2.0,1,4,0,0.0,1,17683.0
1355,36.0,1,3,23.0,3,2,2,4.0,1,4.0,1,3.0,0,4,1,0.0,2,20507.0
251,39.0,0,1,8.0,1,0,3,3.0,3,3.0,3,1.0,0,2,1,1.0,3,25938.0
1502,30.0,1,1,15.0,3,2,2,4.0,0,3.0,2,2.0,0,4,0,1.0,1,17206.0
4747,28.0,1,1,13.0,2,2,3,5.0,0,3.0,1,3.0,0,1,1,2.0,1,21217.0
2659,42.0,1,3,13.0,2,1,4,4.0,3,3.0,2,5.0,1,2,0,2.0,3,32269.0
1079,39.0,1,1,12.0,2,1,2,3.0,3,4.0,3,5.0,0,3,0,1.0,3,23376.0
1569,44.0,0,1,29.0,3,2,3,3.0,1,4.0,1,5.0,0,3,0,1.0,2,17042.0
2926,32.0,1,3,20.0,3,2,3,4.0,1,5.0,1,4.0,0,2,0,1.0,2,22911.0
3395,42.0,0,3,17.0,3,2,3,6.0,1,4.0,3,3.0,0,1,1,1.0,2,24829.0
596,35.0,1,1,6.0,2,1,2,1.0,0,3.0,2,4.0,0,3,0,0.0,1,17506.0
4846,30.0,0,1,9.0,3,2,3,5.0,0,5.0,3,2.0,0,4,1,2.0,1,22017.0
844,30.0,1,3,16.0,3,2,3,4.0,1,3.0,0,2.0,0,2,1,0.0,2,21578.0
552,56.0,1,1,15.0,3,2,2,3.0,4,3.0,0,1.0,0,4,0,0.0,0,26103.0
4232,28.0,1,1,12.0,2,1,3,4.0,0,4.0,2,3.0,1,3,0,2.0,1,21156.0
4521,50.0,1,3,18.0,3,1,3,4.0,3,3.0,1,3.0,0,4,0,1.0,3,26332.0
1041,28.0,1,3,11.0,3,2,2,3.0,1,5.0,3,1.0,0,1,1,0.0,2,23463.0
236,33.0,1,1,8.0,2,1,2,3.0,0,5.0,0,1.0,0,3,1,0.0,1,17707.0
708,36.0,0,3,14.0,1,2,2,3.0,1,3.0,1,5.0,0,3,1,0.0,2,20079.0
1702,59.0,1,2,12.0,3,2,2,3.0,0,3.0,1,1.0,0,4,0,0.0,1,17267.0
3737,44.0,0,1,16.0,2,2,3,4.0,0,3.0,2,6.0,0,3,0,2.0,1,21116.0
7,30.0,1,1,30.0,2,2,3,3.0,0,3.0,1,2.0,0,2,0,1.0,1,17693.0
548,43.0,0,3,21.0,2,2,2,4.0,1,3.0,0,4.0,0,5,0,1.0,2,21804.0
356,42.0,1,1,8.0,2,2,3,4.0,1,3.0,3,4.0,0,2,0,1.0,2,21781.0
986,39.0,1,3,27.0,2,2,2,4.0,1,3.0,0,4.0,1,1,0,1.0,2,21120.0
3566,30.0,1,1,10.0,3,2,3,4.0,0,5.0,3,3.0,1,3,0,2.0,1,23401.0
4378,38.0,1,1,7.0,1,0,3,4.0,3,3.0,3,6.0,0,5,1,1.0,3,26169.0
4250,30.0,1,1,15.0,2,2,4,6.0,0,5.0,1,3.0,1,3,0,2.0,1,20797.0
4341,61.0,0,3,35.0,3,1,4,5.0,3,5.0,1,6.0,0,1,1,1.0,3,28944.0
1794,30.0,1,1,34.0,3,1,3,3.0,1,3.0,1,2.0,0,3,1,2.0,2,20775.0
4082,39.0,1,3,7.0,2,0,3,5.0,1,3.0,3,6.0,0,1,0,2.0,2,27364.0
2347,46.0,1,1,8.0,1,2,2,3.0,1,3.0,1,3.0,0,1,0,0.0,2,22379.0
876,20.0,1,3,27.0,3,2,2,1.0,0,3.0,2,2.0,0,3,0,0.0,1,17678.0
3156,34.0,1,1,20.0,2,1,3,4.0,0,3.0,3,5.0,0,3,1,1.0,1,22130.0
3703,31.0,1,1,23.0,2,2,3,2.0,1,3.0,1,5.0,0,1,1,1.0,2,23972.0
240,39.0,1,1,6.0,3,1,3,3.0,0,3.0,1,1.0,0,3,0,1.0,1,17232.0
559,38.0,1,1,8.0,3,2,3,3.0,0,3.0,0,7.0,1,4,0,0.0,1,18057.0
2278,29.0,1,1,34.0,2,1,3,3.0,0,3.0,1,5.0,0,5,1,0.0,1,17514.0
1517,37.0,1,1,25.0,2,2,3,3.0,0,4.0,1,5.0,0,4,0,1.0,1,18022.0
35,43.0,1,1,8.0,3,1,3,2.0,0,3.0,1,2.0,0,2,0,1.0,1,17645.0
4874,42.0,1,1,15.0,3,1,4,4.0,0,5.0,1,3.0,1,3,0,3.0,1,22781.0
1137,22.0,0,1,32.0,2,1,2,4.0,0,3.0,1,2.0,1,3,0,0.0,1,17814.0
2343,36.0,1,1,12.0,2,2,2,5.0,0,3.0,1,2.0,0,1,1,0.0,1,17741.0
3863,43.0,1,1,25.0,2,2,3,4.0,1,5.0,1,8.0,1,1,0,1.0,2,24088.0
1427,40.0,1,1,6.0,2,2,2,3.0,0,3.0,1,1.0,0,1,0,0.0,1,17406.0
3273,34.0,1,3,16.0,3,0,4,4.0,1,5.0,3,2.0,1,3,0,2.0,2,26902.0
3729,47.0,0,3,33.0,2,2,4,5.0,1,4.0,3,2.0,0,4,1,3.0,2,26669.0
1114,48.0,1,1,21.0,2,1,3,3.0,0,5.0,1,1.0,0,1,1,0.0,1,17367.0
2442,18.0,1,3,15.0,3,2,2,3.0,0,3.0,2,2.0,0,5,0,1.0,1,16611.0
4566,38.0,0,3,26.0,3,2,3,4.0,3,4.0,3,3.0,1,5,0,1.0,3,26320.0
3046,31.0,1,1,9.0,3,0,3,5.0,1,3.0,3,7.0,1,2,1,2.0,2,25555.0
2712,46.0,1,1,27.0,3,2,4,4.0,4,3.0,0,2.0,1,3,0,1.0,0,32174.0
3746,36.0,1,1,30.0,3,2,4,6.0,0,3.0,1,2.0,0,1,1,1.0,1,21383.0
274,21.0,1,1,9.0,3,2,3,4.0,0,3.0,2,2.0,0,5,1,1.0,1,18230.0
928,44.0,1,1,21.0,3,1,3,3.0,3,3.0,0,2.0,0,3,0,1.0,3,22978.0
969,48.0,1,1,10.0,2,2,2,3.0,3,3.0,3,2.0,0,5,1,1.0,3,22898.0
715,33.0,0,1,6.0,2,1,2,1.0,1,4.0,0,2.0,1,3,0,1.0,2,20488.0
2270,28.0,0,1,6.0,3,2,2,4.0,0,4.0,1,2.0,0,4,1,0.0,1,17596.0
4205,37.0,1,1,10.0,1,2,2,4.0,1,4.0,3,6.0,0,1,1,1.0,2,23163.0
2098,37.0,1,3,22.0,3,2,3,4.0,1,3.0,1,5.0,0,5,1,0.0,2,21334.0
1719,45.0,0,1,13.0,2,2,3,1.0,1,3.0,1,5.0,0,1,1,0.0,2,21434.0
2280,46.0,1,3,9.0,3,2,2,3.0,4,3.0,1,4.0,0,1,1,0.0,0,32465.0
2909,47.0,0,1,25.0,3,1,3,4.0,3,3.0,0,7.0,0,3,1,1.0,3,29205.0
101,32.0,1,1,6.0,2,2,3,3.0,0,5.0,2,2.0,0,2,0,2.0,1,17956.0
314,39.0,1,1,16.0,3,2,2,3.0,4,5.0,0,2.0,1,3,1,1.0,0,32068.0
362,21.0,0,3,15.0,3,2,2,3.0,0,3.0,2,2.0,0,4,0,0.0,1,17610.0
4746,38.0,1,1,32.0,3,1,3,5.0,1,3.0,1,2.0,0,3,1,1.0,2,24409.0
1362,45.0,0,1,6.0,3,2,2,3.0,1,3.0,2,5.0,0,1,1,1.0,2,20399.0
1037,45.0,1,1,35.0,1,2,2,3.0,3,3.0,0,5.0,1,5,1,0.0,3,24380.0
4188,22.0,1,1,10.0,3,2,4,5.0,0,3.0,3,3.0,0,5,1,3.0,1,21908.0
1486,32.0,1,1,11.0,2,2,3,1.0,0,4.0,1,1.0,1,1,1,2.0,1,18298.0
3759,37.0,1,1,9.0,2,1,4,4.0,1,4.0,1,6.0,1,4,0,1.0,2,25640.0
2023,40.0,1,1,8.0,3,1,2,4.0,0,3.0,2,1.0,1,3,0,0.0,1,17342.0
4646,31.0,0,1,12.0,3,1,3,4.0,0,4.0,2,2.0,0,3,0,1.0,1,21100.0
2554,52.0,0,1,7.0,3,0,2,5.0,3,5.0,3,5.0,0,2,1,1.0,3,26162.0
4267,38.0,1,1,13.0,3,2,3,2.0,1,5.0,1,6.0,1,3,1,2.0,2,24652.0
4690,21.0,0,3,16.0,3,1,3,4.0,0,3.0,2,3.0,1,4,1,1.0,1,21001.0
3615,41.0,1,1,14.0,2,2,4,4.0,0,5.0,2,5.0,1,3,0,2.0,1,20844.0
3463,37.0,1,3,23.0,3,1,4,5.0,1,5.0,0,6.0,0,5,1,1.0,2,24325.0
1194,47.0,1,3,8.0,2,1,2,1.0,4,4.0,1,7.0,0,1,0,0.0,0,30972.0
2512,36.0,0,1,7.0,3,2,4,4.0,0,5.0,0,6.0,0,2,0,2.0,1,20872.0
1302,35.0,1,1,29.0,3,2,3,5.0,0,3.0,1,1.0,0,1,1,0.0,1,17705.0
1630,22.0,1,1,25.0,3,2,3,3.0,0,3.0,1,2.0,0,1,1,0.0,1,17323.0
4052,26.0,1,3,35.0,2,2,3,5.0,1,3.0,1,4.0,0,4,1,2.0,2,27317.0
4431,26.0,1,3,15.0,2,2,3,2.0,1,4.0,1,2.0,0,4,1,1.0,2,23529.0
823,29.0,0,1,16.0,2,1,3,3.0,0,4.0,1,1.0,0,5,1,0.0,1,18291.0
1780,31.0,1,2,8.0,2,2,3,4.0,1,5.0,1,4.0,0,3,0,2.0,2,21410.0
1124,39.0,1,3,12.0,3,2,2,1.0,3,3.0,1,3.0,0,4,1,1.0,3,23237.0
4055,46.0,1,1,36.0,3,2,3,4.0,0,3.0,3,7.0,0,1,1,1.0,1,22130.0
4237,29.0,1,1,9.0,3,2,3,6.0,0,3.0,1,7.0,1,3,1,2.0,1,22142.0
511,36.0,1,1,15.0,3,2,2,4.0,1,4.0,1,3.0,1,4,1,0.0,2,23847.0
1251,30.0,1,3,21.0,3,2,3,4.0,3,5.0,1,3.0,0,1,0,2.0,3,22140.0
4505,34.0,1,3,23.0,3,0,4,4.0,1,5.0,3,7.0,0,3,1,1.0,2,24002.0
4620,41.0,0,3,31.0,2,1,4,2.0,4,4.0,2,6.0,1,3,1,1.0,0,31872.0
1955,27.0,1,1,12.0,3,1,3,4.0,0,3.0,1,1.0,0,1,0,1.0,1,17187.0
3954,36.0,1,1,11.0,2,2,4,4.0,0,3.0,1,3.0,0,4,1,2.0,1,20629.0
1679,46.0,1,1,6.0,3,2,3,3.0,3,5.0,1,1.0,0,1,0,2.0,3,24396.0
1062,44.0,0,1,8.0,3,2,2,3.0,3,3.0,3,6.0,1,1,0,1.0,3,25209.0
827,28.0,0,1,12.0,2,2,2,4.0,0,3.0,1,2.0,1,4,1,0.0,1,17703.0
2295,29.0,1,1,14.0,3,2,3,4.0,1,3.0,1,2.0,1,3,1,1.0,2,20056.0
972,18.0,0,1,6.0,2,1,3,3.0,0,3.0,2,2.0,0,5,1,1.0,1,16611.0
3283,43.0,1,3,11.0,3,2,3,4.0,1,5.0,3,2.0,0,5,1,2.0,2,23833.0
2559,38.0,1,3,10.0,2,2,3,4.0,3,3.0,3,4.0,0,3,0,1.0,3,26106.0
3980,37.0,0,1,18.0,2,2,4,5.0,1,4.0,3,3.0,0,4,1,2.0,2,25177.0
1042,44.0,0,1,11.0,2,2,2,4.0,0,3.0,2,4.0,0,1,0,1.0,1,18162.0
189,51.0,1,1,9.0,3,1,3,3.0,4,4.0,2,4.0,0,5,0,1.0,0,28734.0
1805,40.0,1,3,6.0,3,2,2,5.0,1,3.0,1,3.0,1,3,1,0.0,2,22457.0
4312,38.0,0,1,32.0,3,1,4,4.0,1,3.0,1,5.0,1,3,1,3.0,2,23127.0
1497,42.0,1,3,14.0,3,2,2,3.0,1,4.0,1,1.0,0,3,1,0.0,2,21825.0
126,58.0,1,1,29.0,3,1,3,3.0,3,3.0,0,2.0,0,3,1,0.0,3,25312.0
958,34.0,1,1,15.0,2,2,2,3.0,3,3.0,1,1.0,0,5,1,1.0,3,23500.0
4060,31.0,1,1,9.0,3,2,3,5.0,0,3.0,3,2.0,0,4,0,1.0,1,21398.0
294,37.0,0,1,15.0,3,2,2,3.0,0,3.0,0,2.0,1,2,0,0.0,1,17326.0
2375,29.0,1,1,13.0,1,1,2,3.0,0,3.0,1,4.0,1,4,1,0.0,1,31124.0
4469,30.0,1,3,17.0,3,2,3,4.0,0,4.0,1,3.0,0,1,1,1.0,1,20975.0
134,26.0,1,2,31.0,2,1,3,3.0,0,3.0,0,2.0,0,4,1,0.0,1,17942.0
4040,59.0,1,1,30.0,3,1,4,4.0,3,3.0,1,3.0,0,3,1,1.0,3,28990.0
2227,34.0,1,3,6.0,3,2,3,1.0,1,3.0,1,1.0,0,5,0,1.0,2,24725.0
4037,52.0,1,1,13.0,2,2,3,4.0,2,3.0,2,2.0,0,5,1,2.0,4,38215.0
1585,37.0,1,3,9.0,2,2,2,3.0,3,3.0,3,3.0,0,3,0,1.0,3,22428.0
1999,38.0,1,1,6.0,2,1,2,1.0,1,3.0,3,1.0,0,1,0,0.0,2,22625.0
4067,46.0,1,1,16.0,2,2,3,4.0,1,4.0,1,2.0,0,4,1,1.0,2,21026.0
2796,49.0,1,3,36.0,3,1,4,4.0,3,3.0,0,5.0,0,4,0,1.0,3,31182.0
2944,33.0,1,1,16.0,2,1,4,4.0,1,3.0,0,3.0,1,5,1,3.0,2,25000.0
4045,51.0,0,3,19.0,3,0,4,4.0,3,3.0,3,6.0,0,5,1,3.0,3,27886.0
3082,26.0,1,3,11.0,3,2,3,5.0,1,5.0,0,3.0,0,3,1,2.0,2,22934.0
414,24.0,1,3,6.0,1,1,3,3.0,0,4.0,2,2.0,1,4,1,2.0,1,18202.0
3534,30.0,1,1,15.0,2,1,3,6.0,1,5.0,1,5.0,0,1,0,1.0,2,28393.0
1078,44.0,1,1,34.0,2,2,2,3.0,4,5.0,0,4.0,0,1,1,0.0,0,31328.0
3998,35.0,1,1,7.0,3,2,4,4.0,1,4.0,1,3.0,0,5,1,3.0,2,23003.0
1885,34.0,0,3,12.0,3,1,2,5.0,0,3.0,1,1.0,0,4,0,1.0,1,17351.0
4085,20.0,0,3,7.0,1,1,4,6.0,0,5.0,2,2.0,0,3,1,1.0,1,21003.0
4694,29.0,0,1,31.0,1,2,4,5.0,3,5.0,3,3.0,0,1,1,2.0,3,27400.0
2555,35.0,0,1,14.0,2,2,4,6.0,1,3.0,3,3.0,1,5,1,2.0,2,24752.0
4699,41.0,1,1,27.0,1,2,4,4.0,3,3.0,1,6.0,0,3,1,2.0,3,29000.0
2474,34.0,1,1,9.0,3,2,4,4.0,0,3.0,2,6.0,0,3,1,3.0,1,21174.0
4720,53.0,1,1,6.0,2,2,3,4.0,3,4.0,2,2.0,0,3,1,2.0,3,29123.0
2720,36.0,1,1,29.0,2,1,4,3.0,3,4.0,1,2.0,0,5,1,2.0,3,30674.0
1430,38.0,1,1,16.0,3,1,2,5.0,3,3.0,1,4.0,0,1,1,1.0,3,28206.0
3671,32.0,1,1,9.0,2,2,4,4.0,0,3.0,1,3.0,0,5,0,3.0,1,22155.0
1989,29.0,0,1,6.0,2,2,3,5.0,0,3.0,1,2.0,0,1,0,2.0,1,17720.0
2983,51.0,1,3,15.0,3,2,3,4.0,0,4.0,0,2.0,0,2,1,1.0,1,22553.0
2525,36.0,1,1,7.0,3,2,2,5.0,0,3.0,3,3.0,0,4,1,1.0,1,21537.0
4211,36.0,1,3,23.0,3,2,4,4.0,3,4.0,1,2.0,0,1,1,2.0,3,26698.0
1532,50.0,1,1,13.0,3,1,2,4.0,2,3.0,1,6.0,1,4,1,1.0,4,33740.0
2804,58.0,1,1,7.0,3,2,3,4.0,1,3.0,0,4.0,0,3,1,2.0,2,25433.0
4287,28.0,1,1,7.0,3,2,3,4.0,0,4.0,1,3.0,0,3,0,1.0,1,22494.0
2699,26.0,1,1,7.0,2,1,4,4.0,1,3.0,0,2.0,0,3,1,2.0,2,23576.0
693,36.0,1,3,9.0,2,2,2,4.0,3,3.0,0,2.0,1,2,1,0.0,3,25325.0
2732,27.0,1,1,23.0,3,2,3,4.0,0,4.0,1,4.0,1,2,1,2.0,1,21051.0
1399,43.0,1,1,17.0,2,2,1,3.0,3,3.0,1,2.0,0,1,1,0.0,3,22510.0
2299,33.0,1,3,15.0,3,1,3,3.0,1,5.0,3,1.0,1,3,0,0.0,2,23224.0
3164,31.0,1,1,29.0,2,1,3,4.0,0,3.0,0,6.0,1,2,0,2.0,1,20810.0
2472,45.0,1,1,14.0,3,1,3,5.0,3,3.0,0,5.0,0,4,1,1.0,3,28926.0
3999,57.0,1,1,14.0,2,2,3,6.0,3,3.0,3,6.0,0,1,0,1.0,3,25938.0
3363,60.0,1,1,25.0,3,2,4,4.0,3,3.0,2,8.0,0,3,1,2.0,3,29190.0
2504,33.0,1,1,7.0,3,2,3,4.0,1,3.0,0,3.0,1,4,1,1.0,2,24840.0
4600,42.0,1,1,13.0,3,2,3,4.0,0,5.0,3,4.0,1,4,1,2.0,1,23399.0
4003,47.0,1,3,16.0,3,2,4,5.0,3,3.0,3,3.0,0,5,1,3.0,3,28297.0
