Unnamed: 0,Age,TypeofContact,CityTier,DurationOfPitch,Occupation,Gender,NumberOfPersonVisiting,NumberOfFollowups,ProductPitched,PreferredPropertyStar,MaritalStatus,NumberOfTrips,Passport,PitchSatisfactionScore,OwnCar,NumberOfChildrenVisiting,Designation,MonthlyIncome
500,32.0,1,1,15.0,2,1,3,3.0,1,3.0,0,2.0,1,5,1,2.0,2,21322.0
1196,41.0,1,3,29.0,2,2,3,3.0,3,3.0,3,4.0,1,3,0,2.0,3,22082.0
3000,54.0,1,1,13.0,2,2,3,4.0,1,3.0,2,4.0,0,5,1,1.0,2,21128.0
3345,49.0,1,1,9.0,1,2,4,2.0,0,4.0,2,7.0,0,2,0,3.0,1,21237.0
3934,25.0,0,1,18.0,2,1,4,2.0,1,3.0,1,2.0,0,5,0,2.0,2,22689.0
915,21.0,0,1,16.0,2,1,2,4.0,0,3.0,2,2.0,0,4,1,0.0,1,17625.0
1056,28.0,0,3,6.0,1,2,3,3.0,0,3.0,0,4.0,0,3,1,0.0,1,17909.0
1934,37.0,1,1,6.0,1,1,2,3.0,3,3.0,3,5.0,0,5,1,0.0,3,22491.0
168,38.0,1,3,6.0,2,0,2,4.0,1,3.0,3,5.0,0,2,1,1.0,2,23686.0
791,35.0,1,3,10.0,1,2,2,3.0,3,5.0,3,1.0,1,4,1,1.0,3,24582.0
416,38.0,0,1,8.0,2,2,2,3.0,0,3.0,0,2.0,1,5,1,1.0,1,16702.0
487,20.0,1,1,6.0,2,1,2,4.0,0,4.0,2,2.0,0,4,1,0.0,1,17836.0
3839,32.0,0,3,33.0,3,2,4,4.0,1,3.0,1,3.0,1,3,0,2.0,2,24295.0
2312,28.0,1,1,18.0,2,1,3,3.0,0,3.0,1,2.0,1,4,1,1.0,1,17515.0
4448,54.0,1,1,14.0,2,2,3,2.0,4,3.0,1,5.0,0,1,0,2.0,0,33492.0
897,59.0,1,3,9.0,2,1,2,4.0,1,3.0,2,6.0,0,3,0,0.0,2,20171.0
1330,43.0,1,1,12.0,3,1,2,4.0,2,3.0,1,1.0,0,3,1,1.0,4,34392.0
3316,34.0,0,3,32.0,3,1,3,4.0,1,3.0,0,3.0,0,3,0,2.0,2,23217.0
4285,30.0,1,1,30.0,2,2,3,4.0,0,3.0,2,2.0,0,3,0,1.0,1,20879.0
1981,36.0,1,1,15.0,3,2,2,4.0,1,4.0,1,3.0,1,4,0,1.0,2,23847.0
4535,37.0,1,3,7.0,2,2,3,4.0,1,3.0,1,3.0,1,3,1,2.0,2,24879.0
4167,43.0,1,1,24.0,2,0,3,2.0,1,5.0,3,5.0,1,1,1,2.0,2,25223.0
1424,35.0,1,1,15.0,3,2,2,3.0,1,3.0,2,2.0,0,4,0,1.0,2,20098.0
3103,29.0,1,3,12.0,3,2,4,4.0,1,3.0,3,3.0,0,3,1,1.0,2,23586.0
1561,51.0,1,3,27.0,3,2,3,3.0,1,3.0,2,1.0,1,5,0,2.0,2,20441.0
3378,26.0,1,1,7.0,3,1,3,4.0,0,4.0,2,3.0,0,3,1,1.0,1,20774.0
3002,33.0,0,1,31.0,2,2,4,4.0,1,3.0,0,3.0,0,4,1,1.0,2,23987.0
1915,55.0,1,3,24.0,2,1,2,3.0,4,4.0,2,4.0,0,1,1,0.0,0,31835.0
2228,59.0,1,3,6.0,1,2,3,3.0,3,3.0,1,4.0,1,1,1,0.0,3,26904.0
4432,39.0,1,3,14.0,3,1,3,5.0,1,3.0,3,2.0,0,1,1,1.0,2,22706.0
420,29.0,1,1,9.0,3,2,3,4.0,3,3.0,0,2.0,0,2,1,2.0,3,26935.0
266,31.0,1,1,29.0,3,2,3,4.0,1,3.0,0,1.0,0,3,1,1.0,2,20582.0
1706,33.0,1,1,8.0,2,1,2,3.0,0,5.0,1,1.0,0,3,1,1.0,1,17707.0
4161,35.0,1,1,9.0,2,2,3,5.0,1,5.0,1,8.0,0,4,0,2.0,2,24635.0
4761,35.0,0,1,8.0,3,2,4,5.0,1,5.0,3,2.0,0,1,0,1.0,2,24021.0
3455,37.0,1,3,10.0,3,0,3,4.0,1,4.0,3,5.0,1,4,0,2.0,2,27956.0
3170,32.0,0,1,7.0,2,1,4,4.0,1,5.0,0,3.0,0,5,1,3.0,2,22826.0
3419,56.0,1,3,20.0,3,2,3,2.0,4,3.0,2,8.0,1,3,1,2.0,0,32373.0
2893,40.0,0,1,15.0,2,1,3,4.0,0,3.0,0,3.0,0,2,0,1.0,1,22433.0
125,26.0,1,1,12.0,2,1,2,4.0,0,4.0,0,2.0,0,3,1,0.0,1,17368.0
3603,40.0,0,1,11.0,3,0,3,4.0,1,3.0,3,2.0,0,3,1,1.0,2,23720.0
214,30.0,1,1,9.0,1,1,2,3.0,0,5.0,2,6.0,1,4,1,1.0,1,17657.0
133,41.0,1,3,15.0,2,2,3,3.0,3,3.0,1,4.0,1,2,0,1.0,3,23189.0
3537,43.0,0,1,9.0,2,2,3,4.0,3,3.0,1,4.0,1,3,1,1.0,3,28802.0
4880,59.0,1,1,28.0,3,1,4,4.0,1,4.0,1,6.0,0,3,1,2.0,2,28686.0
3683,32.0,0,1,31.0,1,0,2,4.0,1,3.0,3,4.0,0,1,1,1.0,2,23916.0
3383,33.0,1,1,14.0,2,2,4,4.0,1,3.0,0,3.0,0,3,1,2.0,2,23561.0
3231,56.0,0,1,9.0,2,2,4,4.0,3,4.0,0,5.0,0,2,1,2.0,3,29654.0
3432,42.0,0,1,29.0,2,1,4,4.0,1,3.0,1,5.0,1,5,0,1.0,2,24145.0
4779,31.0,1,3,36.0,2,2,4,4.0,1,5.0,1,2.0,0,1,1,1.0,2,22793.0
3755,19.0,0,1,21.0,3,1,3,4.0,0,3.0,2,3.0,0,5,1,1.0,1,20192.0
4069,30.0,0,1,7.0,1,2,3,4.0,1,3.0,1,3.0,0,3,0,1.0,2,22997.0
4257,30.0,1,3,17.0,3,1,3,5.0,1,4.0,1,3.0,1,5,1,1.0,2,26946.0
1332,29.0,0,1,30.0,2,2,3,4.0,0,3.0,2,2.0,1,3,1,2.0,1,17439.0
3519,33.0,1,1,17.0,3,2,2,4.0,3,3.0,2,4.0,0,1,0,1.0,3,29922.0
2666,38.0,0,1,18.0,2,2,3,4.0,3,3.0,1,3.0,1,3,0,2.0,3,30863.0
1937,37.0,0,3,15.0,3,2,3,3.0,3,4.0,1,2.0,0,1,1,2.0,3,23834.0
4235,32.0,1,3,14.0,3,2,4,4.0,1,3.0,1,6.0,0,1,0,1.0,2,26225.0
2811,51.0,1,1,17.0,1,2,4,5.0,3,3.0,2,8.0,0,5,0,3.0,3,29174.0
600,32.0,1,1,10.0,2,1,3,4.0,1,3.0,0,2.0,0,4,1,0.0,2,21162.0
3577,44.0,1,1,34.0,1,2,3,2.0,0,4.0,1,7.0,0,5,1,2.0,1,23554.0
3706,44.0,0,1,24.0,1,2,3,5.0,0,3.0,1,2.0,1,5,1,2.0,1,21115.0
2242,56.0,0,1,15.0,3,1,3,3.0,0,3.0,1,3.0,0,1,1,0.0,1,17942.0
4051,40.0,1,3,11.0,2,1,3,5.0,1,3.0,1,6.0,0,5,1,2.0,2,24580.0
4202,27.0,1,1,23.0,3,2,3,4.0,0,4.0,1,4.0,1,1,1,1.0,1,21051.0
3489,41.0,1,1,9.0,3,2,4,4.0,0,3.0,1,4.0,0,1,0,1.0,1,21023.0
3448,27.0,1,1,14.0,2,2,4,2.0,0,5.0,3,2.0,0,1,1,1.0,1,22256.0
505,26.0,1,1,12.0,2,1,3,3.0,0,3.0,0,2.0,1,2,0,0.0,1,17659.0
963,38.0,1,3,8.0,2,1,2,3.0,1,5.0,1,4.0,0,4,0,1.0,2,21893.0
4330,39.0,0,1,9.0,2,2,3,4.0,0,3.0,1,3.0,1,5,1,1.0,1,20380.0
120,30.0,0,1,29.0,2,2,3,5.0,0,3.0,1,2.0,0,3,1,2.0,1,17613.0
1698,35.0,0,3,6.0,3,0,3,3.0,3,3.0,3,2.0,0,5,1,0.0,3,23789.0
3960,35.0,0,3,30.0,3,2,4,4.0,1,3.0,3,2.0,0,5,0,2.0,2,23246.0
4553,50.0,1,1,7.0,1,1,3,4.0,0,5.0,1,4.0,0,4,0,1.0,1,22258.0
3324,33.0,0,1,20.0,2,1,4,5.0,0,4.0,0,3.0,0,5,0,1.0,1,21421.0
2598,33.0,0,3,15.0,3,0,3,4.0,3,3.0,3,3.0,0,4,1,2.0,3,27676.0
4364,32.0,1,3,9.0,2,2,4,4.0,1,3.0,3,6.0,1,5,1,2.0,2,25260.0
185,33.0,1,1,20.0,3,1,3,3.0,0,4.0,0,2.0,0,5,0,0.0,1,17756.0
34,24.0,1,1,6.0,3,2,3,3.0,0,3.0,0,3.0,1,3,1,2.0,1,17293.0
3450,50.0,0,1,35.0,2,2,4,5.0,1,5.0,3,5.0,0,3,0,2.0,2,22962.0
3328,41.0,1,3,17.0,1,1,3,5.0,1,4.0,1,2.0,0,5,1,1.0,2,25530.0
873,36.0,1,1,12.0,2,2,2,5.0,0,3.0,1,2.0,0,2,0,0.0,1,17741.0
1762,31.0,0,3,11.0,3,1,2,3.0,0,4.0,1,2.0,0,3,0,0.0,1,17789.0
2350,32.0,0,1,19.0,2,1,3,4.0,0,4.0,1,2.0,0,5,1,0.0,1,17743.0
3459,35.0,0,1,7.0,2,2,4,4.0,0,5.0,1,7.0,0,1,1,3.0,1,21674.0
2029,38.0,1,1,8.0,3,2,3,3.0,0,3.0,1,7.0,1,4,0,2.0,1,18057.0
887,42.0,0,1,32.0,3,1,2,3.0,3,5.0,0,4.0,1,3,0,1.0,3,28191.0
2171,53.0,1,3,8.0,3,2,2,3.0,4,3.0,1,7.0,0,3,1,0.0,0,29852.0
563,25.0,1,3,32.0,3,1,2,3.0,1,3.0,2,2.0,0,4,0,0.0,2,21180.0
2579,37.0,1,1,13.0,3,2,3,4.0,1,4.0,1,8.0,0,4,1,2.0,2,23619.0
3526,24.0,1,1,27.0,2,2,4,4.0,1,3.0,2,2.0,0,4,1,3.0,2,20950.0
2885,43.0,0,1,12.0,2,2,4,4.0,0,3.0,0,6.0,0,3,1,1.0,1,20771.0
766,50.0,1,1,8.0,3,2,3,3.0,2,3.0,0,3.0,1,2,1,1.0,4,34237.0
210,32.0,1,3,10.0,3,2,2,5.0,3,3.0,0,2.0,0,2,1,1.0,3,25400.0
922,44.0,1,1,10.0,2,2,3,1.0,2,5.0,1,2.0,0,5,1,2.0,4,34190.0
3616,30.0,1,3,17.0,3,2,3,5.0,1,3.0,3,2.0,0,4,1,1.0,2,24547.0
4430,24.0,1,1,11.0,3,2,3,2.0,0,5.0,1,4.0,0,4,0,2.0,1,21497.0
3359,22.0,0,1,17.0,2,1,3,5.0,0,3.0,3,3.0,0,4,1,1.0,1,21303.0
2061,33.0,1,3,22.0,3,1,3,3.0,1,5.0,2,6.0,0,3,1,0.0,2,20324.0
734,22.0,1,1,14.0,2,2,3,5.0,0,5.0,0,2.0,0,2,1,0.0,1,17451.0
1778,58.0,0,1,6.0,2,2,2,5.0,1,3.0,1,3.0,1,1,1,1.0,2,20660.0
2160,31.0,1,1,18.0,3,1,2,3.0,1,3.0,1,1.0,1,4,1,0.0,2,20855.0
3663,30.0,1,1,16.0,3,1,3,4.0,0,3.0,1,2.0,0,5,1,2.0,1,21652.0
3927,35.0,1,1,26.0,3,2,4,4.0,0,3.0,1,2.0,0,3,0,1.0,1,21339.0
1753,55.0,1,1,26.0,1,2,2,3.0,1,3.0,1,4.0,1,1,0,0.0,2,20415.0
2633,52.0,1,1,10.0,3,1,4,4.0,4,4.0,2,5.0,0,5,0,2.0,0,32412.0
2731,39.0,1,1,30.0,2,2,3,4.0,1,3.0,1,2.0,0,3,0,1.0,2,24423.0
3619,40.0,1,1,19.0,3,2,4,4.0,1,4.0,1,6.0,0,3,1,2.0,2,23973.0
3261,37.0,0,1,25.0,2,2,4,4.0,1,3.0,3,4.0,0,3,1,1.0,2,26457.0
4030,35.0,1,1,12.0,3,1,3,5.0,3,5.0,2,4.0,0,1,1,2.0,3,30309.0
550,23.0,1,1,15.0,3,2,2,3.0,0,5.0,0,2.0,0,3,0,1.0,1,17500.0
2590,31.0,1,1,9.0,3,2,3,5.0,0,3.0,3,2.0,0,4,0,1.0,1,21398.0
3131,37.0,1,1,9.0,3,2,4,4.0,0,3.0,2,6.0,0,5,1,1.0,1,21197.0
1659,51.0,1,1,9.0,3,1,3,3.0,4,4.0,2,4.0,0,5,1,1.0,0,28734.0
4200,45.0,0,1,31.0,2,2,3,4.0,0,3.0,1,5.0,1,5,0,2.0,1,21839.0
1663,43.0,0,1,13.0,3,2,2,1.0,0,3.0,1,5.0,0,4,1,0.0,1,17089.0
290,49.0,0,1,16.0,2,1,2,3.0,2,5.0,2,1.0,1,3,0,0.0,4,33665.0
3197,40.0,0,1,29.0,3,1,3,4.0,3,5.0,2,3.0,1,5,1,1.0,3,29558.0
652,37.0,0,3,25.0,3,2,2,3.0,3,4.0,3,2.0,1,5,0,0.0,3,22642.0
3167,47.0,1,1,14.0,3,2,4,4.0,3,3.0,1,8.0,0,2,0,3.0,3,29523.0
930,51.0,0,1,12.0,3,1,2,4.0,0,3.0,2,1.0,0,5,1,1.0,1,17838.0
4376,35.0,1,3,28.0,2,2,4,2.0,1,3.0,3,3.0,0,3,0,1.0,2,24015.0
2652,41.0,0,1,16.0,2,2,4,5.0,1,3.0,0,2.0,0,5,1,1.0,2,23554.0
743,59.0,1,1,8.0,2,1,3,4.0,4,3.0,2,4.0,1,5,0,2.0,0,28726.0
1662,35.0,1,1,29.0,2,2,2,4.0,1,3.0,1,4.0,1,4,1,0.0,2,20916.0
1763,26.0,1,3,10.0,3,2,2,4.0,1,3.0,2,2.0,1,1,1,0.0,2,20828.0
3288,31.0,1,3,17.0,3,2,4,5.0,1,3.0,0,3.0,0,2,1,1.0,2,25256.0
4418,46.0,0,3,33.0,2,1,4,4.0,1,5.0,1,4.0,0,1,0,3.0,2,22964.0
4581,42.0,1,1,9.0,2,1,3,6.0,0,3.0,1,6.0,1,3,0,2.0,1,21456.0
1158,37.0,1,1,25.0,2,2,2,3.0,1,3.0,1,4.0,0,1,0,0.0,2,20768.0
4206,32.0,0,3,12.0,3,1,3,4.0,0,4.0,1,3.0,0,3,0,1.0,1,21467.0
1631,27.0,0,1,15.0,3,2,2,3.0,0,4.0,1,7.0,0,3,1,1.0,1,17024.0
3978,37.0,1,1,15.0,1,1,3,4.0,3,3.0,1,3.0,0,4,1,1.0,3,28774.0
4725,39.0,1,3,9.0,3,2,3,4.0,3,4.0,3,2.0,0,4,1,2.0,3,26029.0
2878,32.0,1,1,16.0,2,2,3,4.0,3,4.0,1,3.0,0,3,1,2.0,3,29326.0
3958,31.0,0,1,7.0,3,1,3,4.0,1,3.0,3,3.0,0,3,1,1.0,2,22689.0
4074,23.0,1,1,26.0,3,2,4,4.0,0,3.0,1,3.0,0,1,1,1.0,1,21001.0
3951,36.0,1,3,9.0,3,1,4,4.0,0,3.0,1,3.0,0,1,1,3.0,1,20692.0
892,19.0,0,1,16.0,3,1,3,4.0,0,4.0,2,2.0,1,5,1,1.0,1,16859.0
4358,49.0,1,3,9.0,3,1,3,4.0,1,3.0,1,4.0,0,5,1,1.0,2,22729.0
945,50.0,1,1,34.0,2,1,2,3.0,4,5.0,0,5.0,1,5,0,0.0,0,31880.0
2471,43.0,1,3,15.0,3,2,3,4.0,1,4.0,0,2.0,0,3,0,2.0,2,25503.0
3647,54.0,1,1,31.0,3,2,3,2.0,3,3.0,1,5.0,0,3,0,2.0,3,25683.0
644,31.0,1,1,17.0,2,2,2,3.0,0,3.0,0,4.0,1,3,1,1.0,1,17356.0
102,20.0,0,1,12.0,2,1,3,4.0,0,3.0,2,2.0,1,2,1,1.0,1,17926.0
1669,38.0,1,1,35.0,1,2,2,3.0,1,3.0,1,4.0,0,1,0,0.0,2,21261.0
4120,23.0,1,1,12.0,2,2,3,2.0,0,4.0,1,3.0,1,4,1,1.0,1,21006.0
1172,29.0,1,3,16.0,3,2,2,4.0,1,3.0,2,1.0,0,4,1,0.0,2,20869.0
4540,33.0,1,1,15.0,3,1,4,2.0,1,3.0,1,7.0,0,3,1,3.0,2,23853.0
4522,56.0,1,3,9.0,3,2,3,4.0,1,3.0,3,6.0,0,1,1,1.0,2,23838.0
983,34.0,1,1,8.0,1,1,3,3.0,1,3.0,3,2.0,0,5,1,1.0,2,21687.0
408,52.0,1,1,10.0,2,1,1,3.0,4,3.0,0,3.0,0,5,1,0.0,0,31555.0
2594,41.0,0,1,33.0,3,1,3,4.0,1,4.0,1,3.0,0,2,1,1.0,2,24283.0
2535,52.0,1,3,28.0,3,2,4,4.0,1,3.0,3,2.0,1,5,1,2.0,2,24119.0
1206,26.0,0,1,13.0,3,2,3,3.0,0,3.0,2,2.0,0,4,1,2.0,1,17570.0
1052,30.0,0,1,13.0,1,2,3,3.0,0,3.0,1,2.0,0,5,0,0.0,1,16274.0
1165,44.0,0,2,6.0,2,2,2,3.0,1,3.0,1,5.0,1,5,1,1.0,2,20743.0
3106,21.0,1,3,9.0,3,1,3,5.0,0,3.0,2,3.0,0,4,0,2.0,1,20722.0
225,59.0,1,1,9.0,2,2,3,4.0,0,3.0,0,4.0,0,3,0,1.0,1,17177.0
206,22.0,1,1,11.0,2,2,2,2.0,0,4.0,1,2.0,1,4,0,0.0,1,17328.0
1936,41.0,1,3,8.0,2,1,3,3.0,4,5.0,1,1.0,0,5,1,2.0,0,31595.0
560,34.0,1,1,14.0,2,1,2,3.0,1,5.0,1,4.0,0,5,1,0.0,2,20121.0
3128,41.0,1,3,17.0,3,2,4,5.0,3,4.0,1,4.0,0,4,1,2.0,3,28383.0
1674,38.0,1,1,35.0,3,2,3,3.0,1,5.0,1,1.0,1,3,1,2.0,2,21673.0
1422,35.0,1,1,17.0,3,2,2,3.0,0,3.0,1,1.0,1,5,0,0.0,1,17660.0
4117,41.0,1,1,26.0,3,2,2,4.0,1,3.0,1,2.0,1,1,1,1.0,2,21419.0
1640,27.0,1,1,23.0,1,2,2,3.0,0,4.0,1,1.0,1,4,0,0.0,1,18058.0
3497,58.0,1,1,7.0,2,2,4,2.0,1,3.0,0,2.0,0,3,1,3.0,2,23578.0
406,52.0,1,1,9.0,3,2,2,4.0,3,3.0,0,3.0,1,2,0,0.0,3,22969.0
2279,28.0,1,1,9.0,3,1,3,3.0,3,4.0,1,1.0,0,4,0,0.0,3,22655.0
3079,36.0,1,1,16.0,2,1,4,5.0,3,3.0,0,3.0,1,4,1,2.0,3,29363.0
4381,38.0,0,3,16.0,3,2,4,4.0,3,4.0,1,3.0,0,1,1,3.0,3,27512.0
2541,29.0,0,3,11.0,3,2,3,4.0,1,3.0,0,3.0,0,2,1,1.0,2,22899.0
2367,59.0,1,3,9.0,2,1,2,4.0,1,3.0,2,6.0,0,3,0,0.0,2,20171.0
383,22.0,1,1,17.0,3,1,2,3.0,0,4.0,0,2.0,0,2,1,0.0,1,17244.0
1063,29.0,1,3,25.0,2,2,3,4.0,1,3.0,1,2.0,0,4,1,0.0,2,23620.0
1533,59.0,1,3,31.0,2,1,4,3.0,3,5.0,3,1.0,0,3,1,1.0,3,22637.0
4599,27.0,0,3,7.0,3,2,3,5.0,1,5.0,3,3.0,0,3,0,1.0,2,22972.0
3947,40.0,1,3,12.0,1,2,3,4.0,1,3.0,1,5.0,0,1,0,1.0,2,20764.0
2684,40.0,1,1,7.0,3,1,4,4.0,0,3.0,1,2.0,0,3,0,2.0,1,20910.0
2769,32.0,0,1,14.0,2,1,3,5.0,3,3.0,0,3.0,0,2,1,2.0,3,27621.0
3856,31.0,1,1,7.0,3,2,4,4.0,0,4.0,1,3.0,0,5,0,2.0,1,22426.0
1881,60.0,1,1,13.0,2,1,2,3.0,2,5.0,1,6.0,0,5,1,0.0,4,34566.0
987,51.0,0,3,8.0,3,2,2,3.0,3,4.0,0,3.0,0,4,0,0.0,3,25596.0
1017,27.0,1,1,17.0,2,2,3,3.0,0,5.0,0,1.0,0,5,1,2.0,1,17099.0
66,36.0,0,1,17.0,2,2,3,4.0,1,4.0,3,2.0,0,4,1,1.0,2,21499.0
2450,60.0,1,1,10.0,3,1,3,3.0,0,5.0,0,6.0,1,2,1,2.0,1,21348.0
4272,37.0,0,3,7.0,3,0,3,4.0,1,3.0,3,6.0,0,1,1,2.0,2,25331.0
3610,49.0,0,1,11.0,3,2,3,5.0,4,3.0,1,4.0,0,5,1,2.0,0,33880.0
2162,32.0,1,1,9.0,3,1,3,3.0,1,5.0,1,2.0,0,1,1,0.0,2,21725.0
2715,48.0,0,1,36.0,2,2,3,4.0,3,4.0,0,3.0,1,3,1,1.0,3,30527.0
4609,38.0,1,3,7.0,2,2,3,5.0,3,3.0,1,7.0,0,1,1,2.0,3,29287.0
1263,42.0,1,1,18.0,3,2,2,3.0,0,4.0,1,1.0,0,1,1,1.0,1,17766.0
3924,36.0,1,1,23.0,3,2,3,2.0,0,4.0,1,2.0,0,4,1,2.0,1,21104.0
3607,38.0,1,1,17.0,3,1,4,4.0,0,4.0,1,3.0,0,1,1,1.0,1,22614.0
1771,18.0,1,3,16.0,3,1,3,4.0,0,3.0,2,2.0,0,1,0,2.0,1,16200.0
3240,26.0,1,1,11.0,1,2,3,4.0,0,3.0,0,3.0,1,3,1,1.0,1,22369.0
976,56.0,1,1,29.0,2,2,3,3.0,4,4.0,0,5.0,1,4,1,2.0,0,28402.0
4375,36.0,1,3,7.0,3,0,4,4.0,1,3.0,3,3.0,0,4,1,1.0,2,23537.0
351,32.0,1,1,8.0,3,1,3,3.0,0,4.0,0,2.0,0,4,0,0.0,1,17370.0
4351,31.0,1,3,14.0,3,2,3,4.0,0,4.0,3,2.0,0,1,0,1.0,1,21661.0
535,41.0,1,2,16.0,2,2,3,4.0,2,3.0,1,4.0,0,2,1,0.0,4,34141.0
2904,27.0,1,3,36.0,3,2,3,4.0,1,3.0,1,7.0,0,5,1,1.0,2,22984.0
3327,34.0,1,1,16.0,3,2,3,4.0,0,3.0,0,2.0,0,2,1,1.0,1,21459.0
2620,34.0,1,1,9.0,2,2,3,4.0,0,3.0,2,2.0,0,3,0,2.0,1,21178.0
911,25.0,0,3,30.0,2,2,3,5.0,0,3.0,2,2.0,1,1,1,1.0,1,16118.0
1218,41.0,1,3,12.0,3,2,2,3.0,3,3.0,3,2.0,0,5,1,0.0,3,24241.0
4236,33.0,1,1,9.0,3,0,4,2.0,1,3.0,3,2.0,0,3,0,1.0,2,23733.0
2826,27.0,0,1,10.0,1,2,4,4.0,0,5.0,3,2.0,0,3,0,3.0,1,21780.0
1265,33.0,0,1,10.0,1,2,2,3.0,1,4.0,1,6.0,0,1,0,0.0,2,18055.0
4587,34.0,1,1,7.0,2,2,4,5.0,0,5.0,3,5.0,1,4,1,2.0,1,21477.0
3420,57.0,1,1,30.0,2,2,4,4.0,4,4.0,0,6.0,1,4,1,3.0,0,32080.0
403,41.0,1,3,6.0,3,2,2,2.0,3,5.0,0,2.0,0,3,1,1.0,3,23392.0
3207,35.0,1,3,17.0,2,1,3,4.0,0,3.0,0,3.0,1,2,0,2.0,1,20898.0
1758,26.0,1,1,22.0,3,2,2,3.0,0,4.0,1,3.0,1,1,1,0.0,1,17373.0
2190,30.0,1,1,28.0,2,1,2,3.0,0,3.0,1,5.0,1,1,0,0.0,1,17132.0
1388,32.0,0,1,21.0,3,1,2,3.0,1,3.0,1,6.0,0,3,0,1.0,2,21667.0
4207,27.0,1,3,11.0,3,2,3,5.0,1,3.0,3,3.0,1,1,1,1.0,2,24506.0
423,30.0,0,3,28.0,2,1,3,3.0,3,5.0,0,1.0,0,2,1,0.0,3,23412.0
182,41.0,1,3,26.0,3,1,3,3.0,0,4.0,2,2.0,1,4,0,2.0,1,18140.0
4539,46.0,1,3,16.0,3,2,4,4.0,3,5.0,1,6.0,1,1,0,1.0,3,29439.0
1418,38.0,0,1,12.0,2,2,3,4.0,1,3.0,1,3.0,0,4,1,1.0,2,20321.0
1084,34.0,1,3,6.0,1,2,3,4.0,3,3.0,0,2.0,1,1,1,1.0,3,22083.0
1238,23.0,1,1,10.0,3,1,2,3.0,0,4.0,2,2.0,0,3,1,1.0,1,18295.0
4070,52.0,1,1,14.0,3,2,3,5.0,1,3.0,1,4.0,0,3,1,2.0,2,24810.0
2763,33.0,1,3,15.0,1,1,4,5.0,1,4.0,0,3.0,1,2,1,1.0,2,23906.0
3705,39.0,1,1,25.0,3,2,3,6.0,1,3.0,1,5.0,1,5,0,2.0,2,24489.0
832,37.0,1,1,31.0,3,1,2,4.0,1,3.0,1,1.0,0,3,0,1.0,2,20731.0
1283,28.0,1,1,6.0,2,2,2,3.0,0,3.0,1,2.0,0,1,0,0.0,1,17044.0
3888,57.0,1,1,14.0,1,2,4,4.0,0,3.0,1,2.0,0,4,1,3.0,1,21017.0
4683,27.0,0,1,7.0,3,1,4,5.0,0,3.0,1,3.0,0,1,0,1.0,1,20685.0
3891,37.0,0,3,22.0,3,2,3,6.0,1,3.0,1,3.0,0,1,1,1.0,2,24084.0
4379,47.0,0,1,25.0,3,1,3,4.0,3,3.0,1,7.0,0,3,0,2.0,3,29205.0
2395,42.0,0,1,7.0,2,1,3,1.0,3,4.0,2,2.0,0,3,1,0.0,3,17372.0
4631,28.0,1,1,23.0,1,1,3,4.0,0,4.0,1,2.0,0,1,1,1.0,1,21489.0
1535,55.0,1,1,14.0,3,1,2,3.0,4,3.0,1,3.0,1,3,1,1.0,0,29756.0
2524,31.0,1,1,7.0,2,2,3,5.0,1,3.0,0,3.0,1,2,1,2.0,2,23804.0
30,33.0,1,1,8.0,3,2,3,3.0,0,3.0,2,5.0,0,3,1,2.0,1,17496.0
4618,36.0,1,3,10.0,2,2,4,4.0,3,3.0,1,8.0,0,5,0,3.0,3,26501.0
3416,19.0,0,1,7.0,2,1,4,4.0,0,3.0,2,3.0,0,5,1,2.0,1,20289.0
3677,31.0,1,1,23.0,2,2,3,4.0,0,3.0,1,3.0,0,1,0,1.0,1,21540.0
3828,35.0,1,3,7.0,3,2,3,4.0,3,3.0,3,3.0,0,5,1,1.0,3,28566.0
1118,26.0,1,1,9.0,2,1,2,3.0,0,3.0,1,2.0,0,3,1,1.0,1,17061.0
4443,39.0,1,1,7.0,2,0,3,2.0,1,3.0,3,2.0,0,1,0,1.0,2,26303.0
1200,44.0,1,2,6.0,2,1,2,3.0,0,3.0,1,5.0,1,3,1,0.0,1,18195.0
3292,36.0,0,1,11.0,2,2,3,5.0,0,3.0,0,3.0,0,2,1,1.0,1,21054.0
2973,39.0,1,1,7.0,2,0,3,3.0,1,3.0,3,2.0,0,2,1,2.0,2,26303.0
4807,30.0,1,1,8.0,2,1,4,4.0,0,3.0,1,3.0,0,1,1,3.0,1,22438.0
4872,35.0,0,1,24.0,1,2,3,5.0,0,3.0,1,2.0,1,5,1,2.0,1,27178.0
479,24.0,0,1,13.0,2,1,2,3.0,0,3.0,0,2.0,1,4,0,0.0,1,17886.0
3817,39.0,0,1,15.0,3,1,3,5.0,1,4.0,1,3.0,1,1,1,1.0,2,20811.0
4143,30.0,1,1,25.0,3,2,3,5.0,0,3.0,2,3.0,1,3,0,1.0,1,21067.0
3676,36.0,1,1,34.0,2,2,3,4.0,1,3.0,1,4.0,0,5,0,2.0,2,25561.0
2858,25.0,1,3,7.0,1,1,4,4.0,0,4.0,3,3.0,1,4,1,3.0,1,21880.0
3885,57.0,0,1,7.0,2,2,3,4.0,1,3.0,1,3.0,0,3,0,1.0,2,24984.0
1198,33.0,0,3,22.0,2,1,2,3.0,1,3.0,1,2.0,1,1,0,0.0,2,20368.0
4265,33.0,1,1,9.0,3,1,4,4.0,0,4.0,1,3.0,0,4,0,2.0,1,21048.0
